collection_received_date,shipment_number,isolation_box_number,position in box,s_label,proliferating,strip_tube_number,strip_tube_position,lysis_date,ssu_pcr_date,ITS2_pcr_date,gel_number,gel_position,ITS2_pcr_product,rhabditid_pcr_product,species_id,MCLab Sequencing Positions,notes,manual_blast_notes,ECA_dirty,ECA_clean
,2,10,,S-12838,1,116,11,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,,10,,S-12839,1,116,12,12/24/19,,1/6/20,,,,,#N/A,,,#N/A,,
,,11,,S-10204,1,117,2,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,H7,,#N/A,,
,,11,,S-10210,1,117,3,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10232,1,117,4,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10282,1,117,5,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10310,1,117,6,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,A8,,#N/A,,
,,11,,S-10331,1,117,7,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,B8,,#N/A,,
,,11,,S-10336,1,117,8,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,C8,,#N/A,,
,,11,,S-10365,1,117,9,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10372,1,117,10,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,D8,,#N/A,,
,,11,,S-10382,1,117,11,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10422,1,117,12,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10451,1,118,2,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,E8,,#N/A,,
,,11,,S-10496,1,118,3,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,F8,,#N/A,,
,,11,,S-10514,1,118,4,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,G8,,#N/A,,
,,11,,S-10518,1,118,5,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,H8,,#N/A,,
,,11,,S-10523,1,118,6,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10524,1,118,7,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,A9,,#N/A,,
,,11,,S-10528,1,118,8,12/24/19,12/28/19,12/28/19,,,0,0,#N/A,,,#N/A,,
,,11,,S-10543,1,118,9,12/24/19,12/28/19,12/28/19,,,0,0,#N/A,,,#N/A,,
,,11,,S-10544,1,118,10,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10546,1,118,11,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,B9,,#N/A,,
,,11,,S-10551,1,118,12,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10555,1,119,2,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,C9,,#N/A,,
,,11,,S-10577,1,119,3,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,D9,,#N/A,,
,,11,,S-10584,1,119,4,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,E9,,#N/A,,
,,11,,S-10593,1,119,5,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,F9,,#N/A,,
,,11,,S-10596,1,119,6,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,G9,,#N/A,,
,,11,,S-10598,1,119,7,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,H9,,#N/A,,
,,11,,S-10599,1,119,8,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10606,1,119,9,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,A10,,#N/A,,
,,11,,S-10622,1,119,10,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10634,1,119,11,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,B10,,#N/A,,
,,11,,S-10644,1,119,12,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10647,1,120,2,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,C10,,#N/A,,
,,11,,S-10673,1,120,3,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,D10,,#N/A,,
,,11,,S-10675,1,120,4,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10680,1,120,5,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,E10,,#N/A,,
,,11,,S-10698,1,120,6,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10720,1,120,7,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,F10,,#N/A,,
,,11,,S-10730,1,120,8,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10731,1,120,9,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,G10,,#N/A,,
,,11,,S-10744,1,120,10,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,H10,,#N/A,,
,,11,,S-10752,1,120,11,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10753,1,120,12,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10779,1,121,2,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,A11,,#N/A,,
,,11,,S-10780,1,121,3,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,B11,,#N/A,,
,,11,,S-10782,1,121,4,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10787,1,121,5,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,C11,,#N/A,,
,,11,,S-10788,1,121,6,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,D11,,#N/A,,
,,11,,S-10789,1,121,7,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,E11,,#N/A,,
,,11,,S-10809,1,121,8,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,F11,,#N/A,,
,,11,,S-10810,1,121,9,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,G11,,#N/A,,
,,11,,S-10820,1,121,10,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,H11,,#N/A,,
,,11,,S-10833,1,121,11,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10834,1,121,12,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,A12,,#N/A,,
,,11,,S-10900,1,122,2,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,B12,,#N/A,,
,,11,,S-10901,1,122,3,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10930,1,122,4,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10962,1,122,5,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-10997,1,122,6,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,C12,,#N/A,,
,,11,,S-11155,1,122,7,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,D12,,#N/A,,
,,11,,S-11161,1,122,8,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,E12,,#N/A,,
,,11,,S-11198,1,122,9,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,F12,,#N/A,,
,,11,,S-11245,1,122,10,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,G12,,#N/A,,
,,11,,S-11247,1,122,11,12/24/19,12/28/19,12/28/19,,,1,1,#N/A,H12,,#N/A,,
,,11,,S-11248,1,122,12,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,A1,,likely new Oschieus species,,
,,11,,S-11273,1,123,2,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,B1,,likely new Oschieus species,,
,,11,,S-11314,1,123,3,12/24/19,12/28/19,12/28/19,,,1,1,C. elegans,C1,,,,
,,11,,S-11340,1,123,4,12/24/19,12/28/19,12/28/19,,,1,1,C. elegans,D1,,,,
,,11,,S-11346,1,123,5,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,E1,,likely new Oschieus species,,
,,11,,S-11347,1,123,6,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-11348,1,123,7,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,F1,,likely new Oschieus species,,
,,11,,S-11360,1,123,8,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,G1,,likely new Oschieus species,,
,,11,,S-11361,1,123,9,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,H1,,likely new Oschieus species,,
,,11,,S-11362,1,123,10,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,A2,,likely new Oschieus species,,
,,11,,S-11363,1,123,11,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,B2,,likely new Oschieus species,,
,,11,,S-11385,1,123,12,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,C2,,likely new Oschieus species,,
,,11,,S-11394,1,124,2,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,D2,,likely new Oschieus species,,
,,11,,S-11395,1,124,3,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,E2,,likely new Oschieus species,,
,,11,,S-11407,1,124,4,12/24/19,12/28/19,12/28/19,,,1,1,Choriorhabditis cristata,F2,,,,
,,11,,S-11474,1,124,5,12/24/19,12/28/19,12/28/19,,,1,1,C. elegans,G2,,,,
,,11,,S-11475,1,124,6,12/24/19,12/28/19,12/28/19,,,1,1,C. elegans,H2,,,,
,,11,,S-11477,1,124,7,12/24/19,12/28/19,12/28/19,,,1,1,C. elegans,A3,,,,
,,11,,S-11672,1,124,8,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-11693,1,124,9,12/24/19,12/28/19,12/28/19,,,1,1,C. elegans,B3,,,,
,,11,,S-11702,1,124,10,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-11704,1,124,11,12/24/19,12/28/19,12/28/19,,,0,1,#N/A,,,#N/A,,
,,11,,S-11706,1,124,12,12/24/19,12/28/19,12/28/19,,,1,1,O. sp,C3,,likely new Oschieus species,,
,,12,,S-11713,1,125,2,12/28/19,12/29/19,12/29/19,,,1,1,O. sp,D3,,likely new Oschieus species,,
,,12,,S-11716,1,125,3,12/28/19,12/29/19,12/29/19,,,1,1,O. sp,E3,,likely new Oschieus species,,
,,12,,S-11787,1,125,4,12/28/19,12/29/19,12/29/19,,,1,1,O. sp,F3,,likely new Oschieus species,,
,,12,,S-11788,1,125,5,12/28/19,12/29/19,12/29/19,,,1,1,O. sp,G3,,likely new Oschieus species,,
,,12,,S-11789,1,125,6,12/28/19,12/29/19,12/29/19,,,1,1,O. sp,H3,,likely new Oschieus species,,
,,12,,S-11858,1,125,7,12/28/19,12/29/19,12/29/19,,,1,1,O. sp,A4,,likely new Oschieus species,,
,,12,,S-11894,1,125,8,12/28/19,12/29/19,12/29/19,,,1,1,C. elegans,B4,,,,
,,12,,S-11901,1,125,9,12/28/19,12/29/19,12/29/19,,,1,1,C. elegans,C4,,,,
,,12,,S-11990,1,125,10,12/28/19,12/29/19,12/29/19,,,1,1,C. briggsae,D4,,,,
,,12,,S-11197,1,125,11,12/28/19,12/29/19,12/29/19,,,1,1,C. briggsae,E4,,,,
,,12,,S-12112,1,125,12,12/28/19,12/29/19,12/29/19,,,1,1,C. elegans,F4,,,,
,,12,,S-12117,1,126,2,12/28/19,12/29/19,12/29/19,,,1,1,Auanema freiburgensis,G4,,,,
,,12,,S-12389,1,126,3,12/28/19,12/29/19,12/29/19,,,1,1,O. sp.,H4,,,,
,,12,,S-12452,1,126,4,12/28/19,12/29/19,12/29/19,,,1,1,C. elegans,A5,,,,
,,12,,S-12525,1,126,5,12/28/19,12/29/19,12/29/19,,,0,1,#N/A,,,#N/A,,
,,12,,S-12527,1,126,6,12/28/19,12/29/19,12/29/19,,,1,1,Mesorhabditis sp.,B5,,,,
,,12,,S-12530,1,126,7,12/28/19,12/29/19,12/29/19,,,1,1,O. sp,C5,,likely new Oschieus species,,
,,12,,S-12534,1,126,8,12/28/19,12/29/19,12/29/19,,,1,1,Mesorhabditis belari,D5,,,,
,,12,,S-12512,1,126,9,12/28/19,12/29/19,12/29/19,,,1,1,Auanema freiburgensis,E5,,,,
,,12,,S-12549,1,126,10,12/28/19,12/29/19,12/29/19,,,1,1,C. elegans,F5,,,,
,,12,,S-12559,1,126,11,12/28/19,12/29/19,12/29/19,,,1,1,O. sp,G5,,likely new Oschieus species,,
,,12,,S-XXXXX,1,126,12,12/28/19,12/29/19,12/29/19,,,0,0,#N/A,,,#N/A,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
